5/23/18 9:38,traces/generated/5to10Traces/0022.trace,5,5,3,3,5,"->(F(x1),U(!(x0),x1))",0.823864639,3,1,3,experiments/dtSubset3Strategy1/0022_tree.txt,,,,50,"(50,0.823864638805389)"
5/23/18 9:27,traces/generated/5to10Traces/0024.trace,25,25,3,3,5,"->(F(x1),U(!(x0),x1))",12.48598421,10,4,3,experiments/dtSubset3Strategy1/0024_tree.txt,,,,250,"(250,12.4859842136502)"
5/23/18 9:11,traces/generated/5to10Traces/0026.trace,50,50,3,3,5,"->(F(x1),U(!(x0),x1))",9.134153061,10,2,3,experiments/dtSubset3Strategy1/0026_tree.txt,,,,500,"(500,9.13415306061506)"
5/23/18 9:26,traces/generated/5to10Traces/0028.trace,75,75,3,3,5,"->(F(x1),U(!(x0),x1))",9.684194233,9,2,3,experiments/dtSubset3Strategy1/0028_tree.txt,,,,750,"(750,9.68419423326849)"
5/23/18 9:09,traces/generated/5to10Traces/0030.trace,100,100,3,3,5,"->(F(x1),U(!(x0),x1))",7.739959799,7,2,3,experiments/dtSubset3Strategy1/0030_tree.txt,,,,1000,"(1000,7.73995979875326)"
5/23/18 9:25,traces/generated/5to10Traces/0032.trace,125,125,3,3,5,"->(F(x1),U(!(x0),x1))",23.65149974,16,8,3,experiments/dtSubset3Strategy1/0032_tree.txt,,,,1250,"(1250,23.6514997407793)"
5/23/18 9:35,traces/generated/5to10Traces/0034.trace,150,150,3,3,5,"->(F(x1),U(!(x0),x1))",6.400907841,7,2,3,experiments/dtSubset3Strategy1/0034_tree.txt,,,,1500,"(1500,6.40090784057974)"
5/23/18 9:52,traces/generated/5to10Traces/0036.trace,175,175,3,3,5,"->(F(x1),U(!(x0),x1))",14.79874155,12,2,3,experiments/dtSubset3Strategy1/0036_tree.txt,,,,1750,"(1750,14.7987415492534)"
5/23/18 9:35,traces/generated/5to10Traces/0038.trace,200,200,3,3,5,"->(F(x1),U(!(x0),x1))",9.122083761,9,2,3,experiments/dtSubset3Strategy1/0038_tree.txt,,,,2000,"(2000,9.12208376079797)"
5/23/18 9:51,traces/generated/5to10Traces/0040.trace,225,225,3,3,5,"->(F(x1),U(!(x0),x1))",10.50962163,8,2,3,experiments/dtSubset3Strategy1/0040_tree.txt,,,,2250,"(2250,10.509621631354)"
5/23/18 10:08,traces/generated/5to10Traces/0042.trace,250,250,3,3,5,"->(F(x1),U(!(x0),x1))",116.4362124,37,2,3,experiments/dtSubset3Strategy1/0042_tree.txt,,,,2500,"(2500,116.436212413012)"
5/23/18 9:47,traces/generated/5to10Traces/0023.trace,5,5,3,3,10,"->(F(x1),U(!(x0),x1))",6.170177832,1,1,3,experiments/dtSubset3Strategy1/0023_tree.txt,,,,100,"(100,6.17017783224582)"
5/23/18 9:32,traces/generated/5to10Traces/0025.trace,25,25,3,3,10,"->(F(x1),U(!(x0),x1))",7.346638098,3,1,3,experiments/dtSubset3Strategy1/0025_tree.txt,,,,500,"(500,7.3466380983591)"
5/23/18 9:20,traces/generated/5to10Traces/0027.trace,50,50,3,3,10,"->(F(x1),U(!(x0),x1))",13.83293363,4,1,3,experiments/dtSubset3Strategy1/0027_tree.txt,,,,1000,"(1000,13.8329336270689)"
5/23/18 9:30,traces/generated/5to10Traces/0029.trace,75,75,3,3,10,"->(F(x1),U(!(x0),x1))",5.871410523,1,1,3,experiments/dtSubset3Strategy1/0029_tree.txt,,,,1500,"(1500,5.87141052260994)"
5/23/18 9:15,traces/generated/5to10Traces/0031.trace,100,100,3,3,10,"->(F(x1),U(!(x0),x1))",11.24678284,6,1,3,experiments/dtSubset3Strategy1/0031_tree.txt,,,,2000,"(2000,11.2467828392982)"
5/23/18 9:29,traces/generated/5to10Traces/0033.trace,125,125,3,3,10,"->(F(x1),U(!(x0),x1))",6.229500972,1,1,3,experiments/dtSubset3Strategy1/0033_tree.txt,,,,2500,"(2500,6.22950097173452)"
5/23/18 9:45,traces/generated/5to10Traces/0035.trace,150,150,3,3,10,"->(F(x1),U(!(x0),x1))",18.86978976,9,1,3,experiments/dtSubset3Strategy1/0035_tree.txt,,,,3000,"(3000,18.8697897568345)"
5/23/18 10:02,traces/generated/5to10Traces/0037.trace,175,175,3,3,10,"->(F(x1),U(!(x0),x1))",14.31693906,7,1,3,experiments/dtSubset3Strategy1/0037_tree.txt,,,,3500,"(3500,14.3169390596449)"
5/23/18 9:45,traces/generated/5to10Traces/0039.trace,200,200,3,3,10,"->(F(x1),U(!(x0),x1))",18.53619336,8,1,3,experiments/dtSubset3Strategy1/0039_tree.txt,,,,4000,"(4000,18.5361933559179)"
5/23/18 9:41,traces/generated/5to10Traces/0041.trace,225,225,3,3,10,"->(F(x1),U(!(x0),x1))",5.624445666,1,1,3,experiments/dtSubset3Strategy1/0041_tree.txt,,,,4500,"(4500,5.62444566562771)"
5/23/18 10:00,traces/generated/5to10Traces/0043.trace,250,250,3,3,10,"->(F(x1),U(!(x0),x1))",6.048243307,3,1,3,experiments/dtSubset3Strategy1/0043_tree.txt,,,,5000,"(5000,6.0482433065772)"
5/23/18 9:36,traces/generated/5to10Traces/0154.trace,5,5,2,3,5,"->(F(x1),U(x0,x1))",1.471694537,3,3,3,experiments/dtSubset3Strategy1/0154_tree.txt,,,,50,"(50,1.47169453650712)"
5/23/18 10:00,traces/generated/5to10Traces/0156.trace,25,25,2,3,5,"->(F(x1),U(x0,x1))",16.24276483,9,1,3,experiments/dtSubset3Strategy1/0156_tree.txt,,,,250,"(250,16.2427648343145)"
5/23/18 9:35,traces/generated/5to10Traces/0158.trace,50,50,2,3,5,"->(F(x1),U(x0,x1))",4.310223568,3,1,3,experiments/dtSubset3Strategy1/0158_tree.txt,,,,500,"(500,4.31022356823086)"
5/23/18 10:10,traces/generated/5to10Traces/0160.trace,75,75,2,3,5,"->(F(x1),U(x0,x1))",6.522878207,9,2,3,experiments/dtSubset3Strategy1/0160_tree.txt,,,,750,"(750,6.52287820726633)"
5/23/18 9:48,traces/generated/5to10Traces/0162.trace,100,100,2,3,5,"->(F(x1),U(x0,x1))",8.537305303,6,1,3,experiments/dtSubset3Strategy1/0162_tree.txt,,,,1000,"(1000,8.53730530291795)"
5/23/18 9:30,traces/generated/5to10Traces/0164.trace,125,125,2,3,5,"->(F(x1),U(x0,x1))",9.370197739,13,2,3,experiments/dtSubset3Strategy1/0164_tree.txt,,,,1250,"(1250,9.37019773945212)"
5/23/18 9:17,traces/generated/5to10Traces/0166.trace,150,150,2,3,5,"->(F(x1),U(x0,x1))",6.350739054,5,1,3,experiments/dtSubset3Strategy1/0166_tree.txt,,,,1500,"(1500,6.35073905438184)"
